weapon,skin,wear,float,pattern,stattrak,price,phase,fade_seed,fade_percentage,fade_rank,fade_type,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Fade,Factory New,0.0176718439906835,612,0,2286.12,,612,83.487305,819,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0324730463325977,87,0,5108.18,,87,99.85692,13,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03455955446477478,87,0,5280.13,,87,99.85692,13,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.016819330463088193,87,0,4967.8,,87,99.85692,13,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04419324549098291,87,0,5285.86,,87,99.85692,13,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0317850597202777,565,0,3076.89,,565,91.18719,443,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.051578028265112416,565,0,3191.63,,565,91.18719,443,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.047381020003170946,565,0,3019.77,,565,91.18719,443,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.027851525080652757,565,0,3005.53,,565,91.18719,443,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0337640903890132,914,0,6302.9,,914,98.89314,66,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.038016066316721824,914,0,6579.47,,914,98.89314,66,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02754972584947791,914,0,6338.83,,914,98.89314,66,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0256160756071526,914,0,6094.78,,914,98.89314,66,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0204667057842016,917,0,4028.54,,917,98.17895,101,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.008274126976947828,917,0,3850.46,,917,98.17895,101,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0384384467045719,917,0,3989.41,,917,98.17895,101,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03383154146428592,917,0,4101.59,,917,98.17895,101,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0152113363146781,116,0,4000.0,,116,86.86812,653,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.002888182771121515,116,0,3870.18,,116,86.86812,653,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02769086437509989,116,0,3905.88,,116,86.86812,653,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03174274366275713,116,0,3856.02,,116,86.86812,653,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0225014518946409,978,0,3274.13,,978,93.98038,309,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.029609796472819683,978,0,3377.09,,978,93.98038,309,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.011911707431266702,978,0,3200.86,,978,93.98038,309,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04108220734020897,978,0,3197.06,,978,93.98038,309,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0138161266222596,701,0,5102.05,,701,80.12301,996,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.011014408618261511,701,0,5067.62,,701,80.12301,996,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.003937516619446942,701,0,5242.76,,701,80.12301,996,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.024690100351425808,701,0,5039.97,,701,80.12301,996,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0317756868898868,881,0,3684.34,,881,97.95822,112,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04518071853311614,881,0,3578.63,,881,97.95822,112,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.011947917916593945,881,0,3710.56,,881,97.95822,112,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.05153879778798194,881,0,3514.36,,881,97.95822,112,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0269942618906497,517,0,5126.15,,517,99.29843,42,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.015314184838988122,517,0,5135.85,,517,99.29843,42,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03939189134844452,517,0,4915.49,,517,99.29843,42,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.022803648041005473,517,0,5252.8,,517,99.29843,42,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0088507970795035,150,0,5500.0,,150,98.89469,65,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0037125254157579623,150,0,5328.86,,150,98.89469,65,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0,150,0,5450.53,,150,98.89469,65,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.008027480071739144,150,0,5699.0,,150,98.89469,65,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0321005061268806,107,0,4489.95,,107,99.191666,56,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03779060286960034,107,0,4575.44,,107,99.191666,56,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.05141999298831687,107,0,4450.37,,107,99.191666,56,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02823468225684573,107,0,4680.03,,107,99.191666,56,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.020000210031867,405,0,3468.5,,405,81.33503,936,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.009835233512069344,405,0,3548.21,,405,81.33503,936,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.030183135560592385,405,0,3328.99,,405,81.33503,936,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.01872946625961036,405,0,3364.64,,405,81.33503,936,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0100591192021965,345,0,4600.0,,345,98.797516,68,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0,345,0,4583.36,,345,98.797516,68,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0016363075025190976,345,0,4736.19,,345,98.797516,68,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.026363314857815796,345,0,4739.25,,345,98.797516,68,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0295684766024351,123,0,3150.0,,123,91.1204,446,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.020209711507301713,123,0,3078.85,,123,91.1204,446,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.019757610607133796,123,0,3035.04,,123,91.1204,446,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04732041132658355,123,0,3119.15,,123,91.1204,446,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.032351516187191,313,0,3960.99,,313,98.167496,102,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.021339095169025952,313,0,4098.31,,313,98.167496,102,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02831932829350262,313,0,3776.85,,313,98.167496,102,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.01882917899717625,313,0,4016.15,,313,98.167496,102,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0346433781087398,146,0,3375.53,,146,80.23496,994,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04595958907560875,146,0,3277.96,,146,80.23496,994,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.05133920167938548,146,0,3494.01,,146,80.23496,994,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04857860827118303,146,0,3283.6,,146,80.23496,994,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0474905185401439,759,0,3495.0,,759,97.698875,125,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.029511958086146206,759,0,3623.41,,759,97.698875,125,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03972252768968659,759,0,3536.56,,759,97.698875,125,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.057889193888173096,759,0,3365.09,,759,97.698875,125,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0081172734498977,493,0,3200.0,,493,81.78544,903,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.019350807630659616,493,0,3340.32,,493,81.78544,903,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.01725227207975406,493,0,3181.19,,493,81.78544,903,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.023184398999965813,493,0,3208.79,,493,81.78544,903,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0195688251405954,528,0,3300.0,,528,95.63994,232,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.029359662253265566,528,0,3405.77,,528,95.63994,232,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02954293960855564,528,0,3229.99,,528,95.63994,232,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.004282581176828644,528,0,3213.65,,528,95.63994,232,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0480735823512077,59,0,2835.35,,59,87.36542,626,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.048188579830421824,59,0,2836.85,,59,87.36542,626,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.051379356323789205,59,0,2805.61,,59,87.36542,626,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0595492376092088,59,0,2952.49,,59,87.36542,626,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0259553659707307,815,0,3567.89,,815,96.18036,202,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.01582436810990955,815,0,3652.28,,815,96.18036,202,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.033074240072532485,815,0,3576.13,,815,96.18036,202,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.013496575325697108,815,0,3673.23,,815,96.18036,202,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0229973495006561,201,0,4499.0,,201,99.24156,48,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04142240092580941,201,0,4598.8,,201,99.24156,48,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03971174936568546,201,0,4716.83,,201,99.24156,48,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.01707937647022563,201,0,4561.19,,201,99.24156,48,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0374510325491428,659,0,3586.3,,659,87.519424,618,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03640834205466592,659,0,3760.82,,659,87.519424,618,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0212033455094518,659,0,3554.88,,659,87.519424,618,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.052472594330232256,659,0,3508.85,,659,87.519424,618,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0331652238965034,173,0,3750.99,,173,97.83333,120,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.044676937922058305,173,0,3707.02,,173,97.83333,120,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.052364365492109724,173,0,3894.85,,173,97.83333,120,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02521803820300801,173,0,3852.34,,173,97.83333,120,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0097382459789514,414,0,4500.0,,414,93.74871,322,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.003212507732282148,414,0,4547.86,,414,93.74871,322,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.016077476714683077,414,0,4648.32,,414,93.74871,322,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0,414,0,4374.07,,414,93.74871,322,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0201835706830024,779,0,3300.0,,779,90.45186,482,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02866028310654555,779,0,3320.96,,779,90.45186,482,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.02000777381104812,779,0,3153.22,,779,90.45186,482,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.014114606021460648,779,0,3420.48,,779,90.45186,482,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0518090985715389,909,0,2699.0,,909,83.23405,833,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03304481205298018,909,0,2671.05,,909,83.23405,833,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0696150300783698,909,0,2577.78,,909,83.23405,833,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.06179732861332437,909,0,2633.58,,909,83.23405,833,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0115481354296207,119,0,3475.48,,119,87.26382,632,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.026212488715767597,119,0,3561.0,,119,87.26382,632,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.026976342263955212,119,0,3376.75,,119,87.26382,632,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.012799845622364898,119,0,3572.54,,119,87.26382,632,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0320780128240585,847,0,3302.47,,847,91.8304,410,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.021906002543857737,847,0,3213.55,,847,91.8304,410,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.013165298163961899,847,0,3453.89,,847,91.8304,410,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04047868802624344,847,0,3347.24,,847,91.8304,410,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0151462107896804,604,0,4075.57,,604,94.189705,298,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.024905999697480037,604,0,4088.45,,604,94.189705,298,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.014191563633296813,604,0,4055.0,,604,94.189705,298,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.020763779273826048,604,0,3953.93,,604,94.189705,298,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0508711077272892,848,0,6291.89,,848,99.44982,32,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.06639345552788399,848,0,6488.04,,848,99.44982,32,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04485365218537055,848,0,6341.35,,848,99.44982,32,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.03651219972528978,848,0,6589.09,,848,99.44982,32,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.0275763347744941,527,0,4500.0,,527,99.71006,19,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.04369204227970544,527,0,4689.85,,527,99.71006,19,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
Butterfly Knife,Fade,Factory New,0.020862856682632165,527,0,4351.11,,527,99.71006,19,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Butterfly Knife | Fade (Factory New)
